image_id,file_name,ann_id,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,area,iscrowd,segmentation_type,hsv_color,color_dominance,verified_color
21535,000000021535.jpg,662905,1097,toilet,0.7,0.62,524.26,366.27,102893.8,0,polygon,orange,0.993507,white
481457,000000481457.jpg,664040,716,tie,149.64,284.53,105.97,215.47,10838.05,0,polygon,green,0.979605,green
235464,000000235464.jpg,665698,982,sofa,0.0,100.78,112.51,274.22,27427.93,0,polygon,black,0.994569,black
380909,000000380909.jpg,667909,139,bowl,287.04,330.05,182.29,92.9,14294.55,0,polygon,gray,0.93954,gray
177355,000000177355.jpg,672914,387,doughnut,292.4,21.56,338.75,342.19,81015.09,0,polygon,orange,0.935142,brown
347653,000000347653.jpg,672917,1139,vase,126.53,51.27,263.42,559.85,136593.92,0,polygon,yellow,0.974921,gray
18155,000000018155.jpg,678962,982,sofa,0.0,0.0,500.0,333.0,88749.62,0,polygon,gray,0.9111,gray
329503,000000329503.jpg,682414,474,frisbee,211.64,28.88,95.38,82.51,5975.79,0,polygon,yellow,0.94728,yellow
534384,000000534384.jpg,683015,36,suitcase,79.71,85.56,371.28,199.8,61939.74,0,polygon,orange,0.974001,brown
93743,000000093743.jpg,684884,1071,teddy,481.32,169.65,158.68,198.85,20968.94,0,polygon,black,0.916996,brown
532491,000000532491.jpg,685401,225,cat,144.63,36.46,353.1,387.74,92426.11,0,polygon,gray,0.95076,gray
262116,000000262116.jpg,686519,982,sofa,0.65,0.56,625.0,478.33,191806.46,0,polygon,gray,0.993158,gray
475523,000000475523.jpg,686622,421,fridge,69.79,221.74,157.34,305.48,42797.76,0,polygon,gray,0.934249,white
423938,000000423938.jpg,687510,225,cat,0.61,51.57,416.74,272.78,49854.0,0,polygon,orange,0.968374,orange
294608,000000294608.jpg,688633,99,bird,381.25,202.74,224.24,235.17,24530.15,0,polygon,blue,0.902128,brown
128346,000000128346.jpg,696363,225,cat,100.59,58.19,399.41,159.37,38993.62,0,polygon,orange,0.951455,brown
496869,000000496869.jpg,700390,1097,toilet,115.47,82.13,157.29,385.5,42560.34,0,polygon,orange,0.923408,white
456737,000000456737.jpg,700852,421,fridge,36.4,37.57,392.48,601.42,203942.86,0,polygon,gray,0.967551,white
460005,000000460005.jpg,701798,110,blanket,5.5,110.37,631.93,322.61,119947.83,0,polygon,gray,0.947899,white
286703,000000286703.jpg,702198,77,bed,0.26,1.0,639.74,161.32,96719.25,0,polygon,orange,0.947332,brown
36425,000000036425.jpg,708063,961,sink,13.5,443.04,140.81,147.31,13854.12,0,polygon,gray,0.980275,white
216401,000000216401.jpg,712654,77,bed,0.0,327.32,359.69,99.68,24527.81,0,polygon,orange,0.968865,white
476539,000000476539.jpg,713896,1097,toilet,124.22,428.68,132.59,210.1,15975.41,0,polygon,orange,0.945379,white
338475,000000338475.jpg,717209,344,cup,182.4,280.68,147.74,192.85,22699.72,0,polygon,orange,0.969328,brown
526739,000000526739.jpg,717812,1071,teddy,1.22,51.25,604.68,288.79,128603.42,0,polygon,red,0.908344,red
76872,000000076872.jpg,723160,232,chair,0.72,34.36,206.54,156.03,22817.22,0,polygon,black,0.957259,black
157961,000000157961.jpg,727310,961,sink,327.53,71.63,250.28,117.62,19897.33,0,polygon,gray,0.985579,white
489608,000000489608.jpg,733567,1019,stop sign,6.93,49.81,316.71,289.53,73873.76,0,polygon,gray,0.904324,white
265896,000000265896.jpg,740039,387,doughnut,297.98,38.15,302.62,293.47,58128.48,0,polygon,orange,0.900576,brown
44337,000000044337.jpg,741816,1021,stove,38.82,190.75,323.45,184.25,47234.25,0,polygon,black,0.92423,black
58732,000000058732.jpg,742938,183,cake,74.87,118.24,270.29,234.17,44009.27,0,polygon,orange,0.955199,brown
100316,000000100316.jpg,743169,387,doughnut,12.67,120.74,211.42,220.03,27273.35,0,polygon,orange,0.930825,brown
266289,000000266289.jpg,748195,90,bench,228.99,236.37,271.01,96.63,16742.91,0,polygon,black,0.941535,brown
353138,000000353138.jpg,749194,698,monitor,75.51,211.2,492.55,268.8,127334.13,0,polygon,blue,0.993842,black
248132,000000248132.jpg,752446,421,fridge,211.89,143.87,106.58,196.17,19126.78,0,polygon,gray,0.941773,white
253145,000000253145.jpg,752682,1097,toilet,129.48,3.94,348.06,526.77,101240.25,0,polygon,gray,0.908438,white
464519,000000464519.jpg,755092,735,orange,244.26,33.17,248.38,224.34,35237.52,0,polygon,orange,0.964818,orange
285740,000000285740.jpg,755744,271,clock,146.62,79.19,360.4,385.46,136735.55,0,polygon,yellow,0.93863,white
454258,000000454258.jpg,756088,139,bowl,32.14,160.0,418.36,215.0,58600.0,0,polygon,blue,0.992677,blue
238193,000000238193.jpg,759495,421,fridge,194.76,337.46,436.98,142.54,58751.83,0,polygon,gray,0.969045,white
398053,000000398053.jpg,763837,421,fridge,459.96,68.49,180.04,411.51,68559.57,0,polygon,gray,0.996762,white
318462,000000318462.jpg,766497,1133,umbrella,1.69,1.4,636.51,238.94,91632.88,0,polygon,yellow,0.991801,yellow
145891,000000145891.jpg,768059,225,cat,116.63,220.06,205.29,165.42,19792.36,0,polygon,black,0.988025,black
328023,000000328023.jpg,768325,474,frisbee,248.49,195.1,225.23,284.31,49586.38,0,polygon,blue,0.918188,blue
141386,000000141386.jpg,769803,1021,stove,79.05,107.11,253.58,265.94,48927.42,0,polygon,black,0.982715,black
139333,000000139333.jpg,779187,1139,vase,226.7,348.71,167.54,215.42,28497.51,0,polygon,green,0.910509,green
575923,000000575923.jpg,779265,225,cat,87.21,201.77,250.38,224.9,36227.46,0,polygon,black,0.901477,black
214827,000000214827.jpg,780385,1097,toilet,129.65,81.72,284.55,546.46,107392.44,0,polygon,orange,0.923918,white
557065,000000557065.jpg,780939,1097,toilet,197.18,0.78,239.77,411.1,78516.27,0,polygon,gray,0.916074,white
146705,000000146705.jpg,789050,961,sink,468.86,254.43,167.21,113.24,15093.47,0,polygon,yellow,0.944025,white
454207,000000454207.jpg,794607,1097,toilet,0.31,2.95,561.97,476.31,205025.53,0,polygon,gray,0.943835,white
472832,000000472832.jpg,796183,687,microwave,115.51,146.95,279.14,282.83,47054.33,0,polygon,gray,0.982586,white
342988,000000342988.jpg,797454,421,fridge,123.63,262.32,220.6,347.2,67933.27,0,polygon,black,0.991828,black
159453,000000159453.jpg,798422,225,cat,171.4,128.75,342.86,158.76,34906.31,0,polygon,orange,0.994157,white
497113,000000497113.jpg,802165,183,cake,159.2,467.62,202.37,92.08,15184.05,0,polygon,orange,0.942989,brown
428412,000000428412.jpg,804396,474,frisbee,21.18,282.58,316.52,197.42,29465.38,0,polygon,white,0.933725,white
255641,000000255641.jpg,808894,474,frisbee,136.39,153.01,158.43,162.76,19208.16,0,polygon,yellow,0.968607,yellow
354600,000000354600.jpg,810842,1097,toilet,70.79,2.03,354.13,327.34,60807.45,0,polygon,orange,0.998948,white
333848,000000333848.jpg,812008,421,fridge,0.0,0.0,177.86,317.12,47905.51,0,polygon,orange,0.992987,white
252022,000000252022.jpg,818488,1019,stop sign,14.14,31.14,368.47,423.25,122265.73,0,polygon,gray,0.985555,gray
411571,000000411571.jpg,819533,1037,surfboard,10.76,267.82,377.46,370.35,90276.99,0,polygon,gray,0.953663,white
253890,000000253890.jpg,822071,735,orange,180.36,158.93,244.09,244.75,46463.87,0,polygon,orange,0.989432,orange
507532,000000507532.jpg,823972,1097,toilet,114.39,114.79,126.25,217.82,20094.31,0,polygon,yellow,0.985171,white
450840,000000450840.jpg,825411,631,laptop,224.27,72.43,292.93,238.85,43940.41,0,polygon,black,0.91753,black
274499,000000274499.jpg,827458,631,laptop,364.67,242.69,181.39,141.5,21954.55,0,polygon,black,0.918559,black
123083,000000123083.jpg,827736,631,laptop,322.31,180.52,260.35,146.49,30711.75,0,polygon,gray,0.973766,gray
466772,000000466772.jpg,835443,1097,toilet,216.94,201.32,115.04,253.21,20141.18,0,polygon,orange,0.907742,white
574901,000000574901.jpg,849868,1097,toilet,259.82,195.13,148.69,220.87,18468.67,0,polygon,orange,0.931562,white
202752,000000202752.jpg,853336,421,fridge,0.0,61.81,254.71,578.19,133100.28,0,polygon,gray,0.953878,white
252504,000000252504.jpg,854513,698,monitor,0.0,185.02,142.77,289.22,31056.84,0,polygon,black,0.907725,black
581571,000000581571.jpg,860813,1133,umbrella,71.29,262.54,342.56,164.46,23182.61,0,polygon,red,0.933687,red
450136,000000450136.jpg,865579,1077,tv,283.26,2.67,356.74,350.48,119655.17,0,polygon,orange,0.905771,black
294049,000000294049.jpg,865675,1133,umbrella,227.77,0.0,412.23,368.77,122300.12,0,polygon,red,0.942307,red
367785,000000367785.jpg,867650,378,dog,238.67,0.67,400.63,419.55,101232.61,0,polygon,orange,0.937148,brown
430035,000000430035.jpg,868223,1097,toilet,125.59,151.92,187.24,249.22,24819.05,0,polygon,gray,0.977452,white
299836,000000299836.jpg,868996,1077,tv,468.05,37.44,171.44,147.69,20574.02,0,polygon,black,0.984597,black
479417,000000479417.jpg,874962,1097,toilet,55.21,95.28,123.12,139.08,9048.46,0,polygon,gray,0.947223,white
84218,000000084218.jpg,875113,1097,toilet,0.0,0.0,332.61,237.0,54249.96,0,polygon,yellow,0.939133,white
559721,000000559721.jpg,878100,1139,vase,207.79,395.05,139.61,220.4,23425.42,0,polygon,black,0.927815,brown
26263,000000026263.jpg,883531,45,banana,53.85,167.02,522.38,112.96,40059.33,0,polygon,yellow,0.910182,yellow
513295,000000513295.jpg,884055,422,elephant,150.81,141.56,381.56,283.03,69422.35,0,polygon,orange,0.952385,brown
388922,000000388922.jpg,884667,80,cow,283.59,196.86,201.36,184.03,17813.91,0,polygon,orange,0.95682,brown
518610,000000518610.jpg,893387,421,fridge,0.0,25.64,82.98,164.35,13037.69,0,polygon,yellow,0.984595,white
253513,000000253513.jpg,901001,631,laptop,259.49,303.93,192.52,123.07,14000.09,0,polygon,black,0.939145,black
232275,000000232275.jpg,904873,77,bed,1.55,253.39,477.83,385.02,161992.12,0,polygon,orange,0.991881,orange
311683,000000311683.jpg,905153,378,dog,181.78,176.11,458.22,438.89,157418.34,0,polygon,gray,0.943932,white
49573,000000049573.jpg,906723,110,blanket,0.0,263.04,640.0,216.96,118850.03,0,polygon,gray,0.976384,white
268151,000000268151.jpg,907194,421,fridge,9.33,45.0,180.58,328.85,55847.02,0,polygon,red,0.954946,red
285811,000000285811.jpg,907891,1037,surfboard,184.47,0.0,127.03,333.0,40238.6,0,polygon,white,0.904913,white
396337,000000396337.jpg,912036,421,fridge,164.26,0.0,315.74,640.0,175711.8,0,polygon,gray,0.93541,white
484734,000000484734.jpg,912069,225,cat,93.58,152.33,542.83,146.1,53704.68,0,polygon,black,0.93273,black
230934,000000230934.jpg,916190,45,banana,129.58,294.75,338.56,142.55,18766.04,0,polygon,yellow,0.933539,yellow
396223,000000396223.jpg,917407,716,tie,238.84,56.43,74.95,358.49,20554.44,0,polygon,orange,0.986784,brown
281815,000000281815.jpg,919674,631,laptop,26.38,141.37,245.47,232.07,46296.07,0,polygon,black,0.94856,black
360178,000000360178.jpg,920369,1071,teddy,0.0,54.48,343.68,380.57,88902.6,0,polygon,yellow,0.950511,yellow
12098,000000012098.jpg,925287,1139,vase,95.39,381.3,154.6,232.54,31901.1,0,polygon,black,0.920459,brown
372789,000000372789.jpg,927668,1097,toilet,107.58,122.89,215.34,444.41,65450.92,0,polygon,gray,0.992546,white
402779,000000402779.jpg,930301,296,keyboard,1.97,233.3,308.69,105.16,29993.23,0,polygon,orange,0.991725,white
71769,000000071769.jpg,931283,1097,toilet,269.05,203.83,104.27,243.75,19079.85,0,polygon,orange,0.993135,white
59648,000000059648.jpg,931950,421,fridge,121.86,0.0,211.44,259.65,21010.01,0,polygon,orange,0.951783,white
509528,000000509528.jpg,932460,698,monitor,206.44,147.69,211.1,211.94,32134.62,0,polygon,gray,0.989367,white
48285,000000048285.jpg,937468,1071,teddy,68.59,65.13,354.46,324.93,55742.82,0,polygon,orange,0.931636,brown
86842,000000086842.jpg,938128,687,microwave,106.43,126.81,435.0,246.77,100279.98,0,polygon,gray,0.916579,white
150919,000000150919.jpg,938868,225,cat,79.74,206.68,320.96,361.36,95585.29,0,polygon,black,0.945199,black
476173,000000476173.jpg,938985,378,dog,107.82,251.04,371.89,301.73,63392.67,0,polygon,orange,0.966293,orange
202832,000000202832.jpg,940119,1097,toilet,135.8,226.42,219.62,325.68,33913.73,0,polygon,yellow,0.955884,yellow
270778,000000270778.jpg,943792,1097,toilet,0.0,225.64,193.64,274.36,37195.9,0,polygon,orange,0.920483,white
566146,000000566146.jpg,946159,421,fridge,43.99,60.0,259.6,420.0,92585.41,0,polygon,gray,0.952461,white
267956,000000267956.jpg,950838,45,banana,39.65,39.64,306.12,333.68,48257.78,0,polygon,yellow,0.979825,yellow
511454,000000511454.jpg,959323,1133,umbrella,23.39,0.72,381.48,231.49,49881.22,0,polygon,red,0.980141,pink
576111,000000576111.jpg,961423,1097,toilet,0.69,0.49,358.14,457.59,91730.26,0,polygon,gray,0.92333,white
147856,000000147856.jpg,964494,982,sofa,120.17,215.45,379.88,157.36,35315.26,0,polygon,orange,0.970671,brown
150594,000000150594.jpg,971909,421,fridge,516.71,114.02,123.29,348.51,40043.0,0,polygon,black,0.976346,black
116892,000000116892.jpg,972940,225,cat,323.78,193.51,266.18,178.52,31661.45,0,polygon,orange,0.959773,orange
518156,000000518156.jpg,973040,1097,toilet,0.0,0.0,410.59,594.35,132876.88,0,polygon,orange,0.967918,white
108862,000000108862.jpg,979186,735,orange,0.76,0.62,295.51,394.46,101857.39,0,polygon,orange,0.98804,orange
943,000000000943.jpg,982806,445,fireplug,487.38,48.21,105.44,189.31,12622.32,0,polygon,red,0.984062,red
202115,000000202115.jpg,990511,1133,umbrella,99.63,0.0,317.92,99.57,11000.21,0,polygon,blue,0.97864,green
543289,000000543289.jpg,990547,1133,umbrella,363.15,105.9,163.25,147.8,17833.52,0,polygon,purple,0.972174,purple
493428,000000493428.jpg,997191,421,fridge,0.0,120.0,149.59,237.42,27300.92,0,polygon,gray,0.967339,white
563065,000000563065.jpg,997257,378,dog,39.86,11.74,499.14,628.26,158437.55,0,polygon,orange,0.935323,brown
397414,000000397414.jpg,1005866,387,doughnut,0.25,64.68,328.35,198.22,55884.39,0,polygon,orange,0.999678,brown
247157,000000247157.jpg,1006293,687,microwave,421.35,96.89,173.91,98.09,16036.89,0,polygon,gray,0.946305,white
190580,000000190580.jpg,1008305,225,cat,92.39,32.99,545.09,445.22,132677.79,0,polygon,black,0.911709,black
563921,000000563921.jpg,1009084,631,laptop,117.93,33.43,337.71,227.8,42959.7,0,polygon,black,0.939099,black
342342,000000342342.jpg,1010015,421,fridge,47.22,113.04,139.12,277.46,35114.5,0,polygon,gray,0.956131,white
26297,000000026297.jpg,1010829,687,microwave,103.5,85.63,280.87,237.2,47708.64,0,polygon,gray,0.931053,white
36282,000000036282.jpg,1014373,1133,umbrella,6.9,0.0,417.35,248.68,56326.3,0,polygon,blue,0.906343,blue
91275,000000091275.jpg,1014858,474,frisbee,216.38,285.08,171.95,183.02,23000.56,0,polygon,red,0.983609,red
110547,000000110547.jpg,1016515,36,suitcase,68.89,296.58,190.7,144.36,23792.72,0,polygon,blue,0.924448,blue
479780,000000479780.jpg,1025151,1097,toilet,0.28,0.3,345.12,373.63,71766.07,0,polygon,yellow,0.917797,white
171381,000000171381.jpg,1025206,1097,toilet,151.43,17.24,410.32,398.69,107167.54,0,polygon,gray,0.912771,white
22275,000000022275.jpg,1030807,225,cat,414.31,127.8,213.72,122.73,13977.3,0,polygon,orange,0.908434,white
134532,000000134532.jpg,1031990,296,keyboard,0.0,37.5,333.35,313.27,73640.25,0,polygon,gray,0.93408,white
71907,000000071907.jpg,1033183,1097,toilet,152.67,147.26,187.58,281.11,38478.84,0,polygon,gray,0.93906,white
246307,000000246307.jpg,1033283,1021,stove,468.97,189.78,171.03,131.48,16119.27,0,polygon,black,0.971512,black
173742,000000173742.jpg,1039434,1097,toilet,0.0,394.92,136.3,245.08,25786.31,0,polygon,orange,0.987234,white
189301,000000189301.jpg,1044149,474,frisbee,57.75,215.31,176.59,123.8,16996.57,0,polygon,black,0.957998,black
105643,000000105643.jpg,1049179,735,orange,496.09,237.58,142.92,163.51,19432.62,0,polygon,orange,0.98257,orange
485946,000000485946.jpg,1050503,1097,toilet,164.03,208.03,217.38,422.53,73082.54,0,polygon,blue,0.999261,white
446231,000000446231.jpg,1052826,1052,tablecloth,28.41,379.57,256.78,99.43,13305.06,0,polygon,orange,0.976271,yellow
48867,000000048867.jpg,1062662,1097,toilet,249.36,389.95,133.27,248.82,27847.69,0,polygon,orange,0.966547,white
253656,000000253656.jpg,1076010,421,fridge,90.29,172.01,167.62,217.43,28936.68,0,polygon,gray,0.976388,white
500228,000000500228.jpg,1076027,735,orange,300.87,155.82,301.29,284.3,67158.93,0,polygon,orange,0.916964,orange
342561,000000342561.jpg,1083866,1019,stop sign,327.33,4.62,289.78,345.52,71478.64,0,polygon,orange,0.993731,red
578276,000000578276.jpg,1087062,1097,toilet,89.52,367.63,129.7,208.81,20893.27,0,polygon,gray,0.995499,white
303308,000000303308.jpg,1093001,421,fridge,14.96,137.15,275.41,502.05,127680.04,0,polygon,gray,0.955278,white
143783,000000143783.jpg,1094727,1052,tablecloth,0.26,402.56,510.75,236.01,75642.69,0,polygon,yellow,0.991492,yellow
497698,000000497698.jpg,1096928,687,microwave,0.42,96.31,87.6,296.39,19450.89,0,polygon,gray,0.926408,white
401948,000000401948.jpg,1102558,1133,umbrella,1.26,105.93,434.11,320.61,73604.44,0,polygon,gray,0.906284,white
233242,000000233242.jpg,1103090,631,laptop,110.27,161.75,180.21,114.66,16215.22,0,polygon,black,0.920952,black
245505,000000245505.jpg,1103130,183,cake,63.29,34.91,576.33,383.99,180864.22,0,polygon,orange,0.928772,brown
132517,000000132517.jpg,1103494,837,pot,165.12,104.37,227.26,227.31,39786.33,0,polygon,orange,0.931726,brown
221330,000000221330.jpg,1108897,271,clock,117.71,297.69,276.5,280.59,60809.93,0,polygon,gray,0.937595,white
481532,000000481532.jpg,1110561,445,fireplug,0.26,3.24,495.37,328.88,119366.42,0,polygon,yellow,0.980046,yellow
532625,000000532625.jpg,1111721,232,chair,107.65,1.28,214.28,246.79,30907.68,0,polygon,orange,0.912326,brown
228857,000000228857.jpg,1115137,378,dog,210.52,5.62,429.48,422.38,82962.38,0,polygon,black,0.92531,black
15096,000000015096.jpg,1118645,1097,toilet,401.9,231.14,169.11,193.48,18481.24,0,polygon,gray,0.998106,white
136860,000000136860.jpg,1121569,982,sofa,0.88,236.67,288.74,189.39,46027.82,0,polygon,orange,0.986984,brown
422127,000000422127.jpg,1125748,421,fridge,334.33,124.92,180.31,354.34,40779.08,0,polygon,gray,0.961655,white
507871,000000507871.jpg,1126829,687,microwave,116.05,120.36,309.34,157.77,27949.96,0,polygon,gray,0.947049,white
446884,000000446884.jpg,1129416,150,bread,237.6,192.16,250.88,208.87,33196.44,0,polygon,orange,0.983038,brown
460737,000000460737.jpg,1136805,1097,toilet,1.0,21.94,229.33,211.5,41515.67,0,polygon,gray,0.945501,white
409226,000000409226.jpg,1136949,976,snowboard,241.07,425.51,397.68,53.33,19198.45,0,polygon,black,0.905179,black
499656,000000499656.jpg,1137463,225,cat,60.86,9.7,343.91,280.14,68786.72,0,polygon,orange,0.983487,orange
383885,000000383885.jpg,1140332,36,suitcase,129.45,201.66,219.02,275.66,44604.47,0,polygon,black,0.916691,black
138684,000000138684.jpg,1142850,421,fridge,99.68,100.41,188.2,386.8,64951.54,0,polygon,gray,0.988792,white
281700,000000281700.jpg,1145433,421,fridge,177.82,239.73,137.12,285.1,35770.61,0,polygon,gray,0.985976,white
261205,000000261205.jpg,1148313,421,fridge,428.25,112.3,173.47,299.13,36089.78,0,polygon,gray,0.924262,white
330650,000000330650.jpg,1150260,421,fridge,0.0,124.37,77.12,155.01,11016.06,0,polygon,gray,0.982737,white
276386,000000276386.jpg,1155154,296,keyboard,24.68,207.51,288.74,214.15,48358.02,0,polygon,gray,0.984404,gray
134835,000000134835.jpg,1159059,1097,toilet,212.12,384.8,206.6,253.5,28231.69,0,polygon,gray,0.98214,white
576421,000000576421.jpg,1160470,296,keyboard,72.54,66.26,414.09,87.56,33421.4,0,polygon,orange,0.991596,white
350268,000000350268.jpg,1161077,139,bowl,279.38,0.0,356.4,283.78,78155.87,0,polygon,orange,0.920978,white
229680,000000229680.jpg,1161246,36,suitcase,89.09,49.95,144.35,225.24,17550.63,0,polygon,orange,0.910982,brown
284170,000000284170.jpg,1162703,421,fridge,136.78,190.23,140.8,262.89,25129.68,0,polygon,yellow,0.967988,white
402142,000000402142.jpg,1164893,350,curtain,2.1,1.02,177.15,82.13,13866.5,0,polygon,black,0.990423,black
407173,000000407173.jpg,1165721,421,fridge,389.74,79.98,90.26,268.77,19693.48,0,polygon,white,0.963091,white
407196,000000407196.jpg,1167023,860,quilt,0.0,178.22,640.0,301.78,178114.09,0,polygon,yellow,0.983641,yellow
58080,000000058080.jpg,1167133,716,tie,150.73,315.3,186.3,324.36,15994.99,0,polygon,orange,0.996562,orange
450747,000000450747.jpg,1171776,378,dog,66.59,78.24,454.41,561.76,123556.79,0,polygon,orange,0.966834,brown
