image_id,file_name,ann_id,category_name,true_color,wrong_color,seed,num_inference_steps,guidance_scale,crop_pad_px,mask_feather_px,num_seeds_per_image,seed_step,min_change_inside,score,diff_outside,color_shift_inside,change_inside,crop_x1,crop_y1,crop_x2,crop_y2,prompt,color_preserved,ocr_raw,cer,ocr_score
397404,000000397404.jpg,173740,fridge,white,black,42587972,4,4.0,64,10,8,97,0.03,0.1873469725251197,0.0212085973471403,0.0438631027936935,0.0495623685419559,32,199,425,640,"Overlay the full text 'black fridge' onto the fridge in the image, ensuring the text blends seamlessly into the fridge's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black fridge,0.0,1.0
375180,000000375180.jpg,183780,fridge,white,black,42596857,4,4.0,64,10,8,97,0.03,0.2516721487045288,0.020527895539999,0.0949979871511459,0.10899019241333,173,50,415,333,"Overlay the full text 'black fridge' onto the fridge in the image, ensuring the text blends seamlessly into the fridge's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,ack fi fide,0.3667,0.6333
137227,000000137227.jpg,185378,cup,white,black,42606130,4,4.0,64,10,8,97,0.03,0.0977997593581676,0.0112127503380179,0.0244188830256462,0.0305239502340555,0,0,529,427,"Overlay the full text 'black cup' onto the cup in the image, ensuring the text blends seamlessly into the cup's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black cup,0.0,1.0
312056,000000312056.jpg,197292,cat,white,black,42615306,4,4.0,64,10,8,97,0.03,0.1986010298132896,0.0144750773906707,0.0779185146093368,0.0830457210540771,153,0,640,360,"Overlay the full text 'black cat' onto the cat in the image, ensuring the text blends seamlessly into the cat's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black cat,0.0,1.0
578710,000000578710.jpg,201843,teddy,brown,blue,42624482,4,4.0,64,10,8,97,0.03,0.2093825377523899,0.0322879627346992,0.0264866352081298,0.0505618266761302,256,124,559,480,"Overlay the full text 'blue teddy' onto the teddy in the image, ensuring the text blends seamlessly into the teddy's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"Newport City Council
Commercial Waste
015 515 1111",0.9,0.1
6266,000000006266.jpg,202514,cow,white,black,42633949,4,4.0,64,10,8,97,0.03,0.2153150979429483,0.0226444751024246,0.0600277967751026,0.0706212446093559,0,23,480,640,"Overlay the full text 'black cow' onto the cow in the image, ensuring the text blends seamlessly into the cow's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black cow,0.0,1.0
182469,000000182469.jpg,204178,stop sign,gray,red,42642834,4,4.0,64,10,8,97,0.03,0.3300543986260891,0.0246611516922712,0.1342060416936874,0.1534276157617569,47,142,298,415,"Overlay the full text 'red stop sign' onto the stop sign in the image, ensuring the text blends seamlessly into the stop sign's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",False,STOP,0.6944,0.3056
213429,000000213429.jpg,206502,toilet,white,black,42651913,4,4.0,64,10,8,97,0.03,0.1564074400812387,0.017394283786416,0.0366820432245731,0.0396633706986904,0,358,202,640,"Overlay the full text 'black toilet' onto the toilet in the image, ensuring the text blends seamlessly into the toilet's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black toilet,0.0,1.0
77178,000000077178.jpg,210478,bowl,brown,blue,42661380,4,4.0,64,10,8,97,0.03,0.2376436647027731,0.027411863207817,0.053725216537714,0.0611405558884143,124,221,501,584,"Overlay the full text 'blue bowl' onto the bowl in the image, ensuring the text blends seamlessly into the bowl's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue bowl,0.0,1.0
334015,000000334015.jpg,211949,toilet,white,black,42670071,4,4.0,64,10,8,97,0.03,0.2078582532703876,0.0181204658001661,0.0690684467554092,0.0735356584191322,106,131,382,546,"Overlay the full text 'black toilet' onto the toilet in the image, ensuring the text blends seamlessly into the toilet's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black toilet,0.0,1.0
483432,000000483432.jpg,212117,fridge,white,black,42679829,4,4.0,64,10,8,97,0.03,0.1137849818915128,0.0143372099846601,0.0239293240010738,0.0320615880191326,79,0,397,427,"Overlay the full text 'black fridge' onto the fridge in the image, ensuring the text blends seamlessly into the fridge's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black fridge,0.0,1.0
158563,000000158563.jpg,212755,fireplug,yellow,blue,42688520,4,4.0,64,10,8,97,0.03,0.1621023118495941,0.0211154799908399,0.0310085490345954,0.0421119406819343,188,0,546,480,"Overlay the full text 'blue fireplug' onto the fireplug in the image, ensuring the text blends seamlessly into the fireplug's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"All words in the image:
fireplug
blue
all",0.0,1.0
211882,000000211882.jpg,216814,chair,red,blue,42697890,4,4.0,64,10,8,97,0.03,0.1486759539693594,0.0162053406238555,0.0364145003259182,0.0395923405885696,154,271,480,640,"Overlay the full text 'blue chair' onto the chair in the image, ensuring the text blends seamlessly into the chair's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"blue
char",0.1,0.9
473124,000000473124.jpg,218274,orange,orange,blue,42707163,4,4.0,64,10,8,97,0.03,0.11405910551548,0.0135755334049463,0.035869263112545,0.0570672526955604,0,110,168,340,"Overlay the full text 'blue orange' onto the orange in the image, ensuring the text blends seamlessly into the orange's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue orange,0.0,1.0
476856,000000476856.jpg,219550,cat,black,white,42716048,4,4.0,64,10,8,97,0.03,0.2814133651554584,0.0191928129643201,0.1128725260496139,0.1159248277544975,89,0,640,480,"Overlay the full text 'white cat' onto the cat in the image, ensuring the text blends seamlessly into the cat's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,white cat,0.0,1.0
580766,000000580766.jpg,221568,vase,blue,orange,42725224,4,4.0,64,10,8,97,0.03,0.1771730650216341,0.022547960281372,0.0461371429264545,0.0734575539827346,197,161,480,480,"Overlay the full text 'orange vase' onto the vase in the image, ensuring the text blends seamlessly into the vase's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,orange vase,0.0,1.0
495980,000000495980.jpg,222735,fridge,white,black,42734400,4,4.0,64,10,8,97,0.03,0.2035930920392274,0.0291391722857952,0.0282151810824871,0.0417798943817615,186,0,484,420,"Overlay the full text 'black fridge' onto the fridge in the image, ensuring the text blends seamlessly into the fridge's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"black fridge
black fridge
black fridge
black fridge",0.0,1.0
61106,000000061106.jpg,226638,fridge,white,black,42743673,4,4.0,64,10,8,97,0.03,0.1584686692804098,0.0158087443560361,0.0472616143524646,0.0545378327369689,53,0,454,359,"Overlay the full text 'black fridge' onto the fridge in the image, ensuring the text blends seamlessly into the fridge's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"black
fridge",0.0,1.0
